GeneID	GSM5226229	GSM5226230	GSM5226231	GSM5226232	GSM5226233	GSM5226234	GSM5530616	GSM5530617	GSM5530618	GSM5530619	GSM5530620	GSM5530621
147920	5	18	0	735	920	213	40	56	4	57	234	1471
388555	0	0	1	2	0	1	1	0	0	0	5	14
105376901	0	2	0	17	5	6	0	1	0	0	0	36
105372424	1	0	0	48	19	14	2	1	0	1	12	156
645553	0	1	0	12	490	9	1	0	0	6	8	31
93429	1	1	0	46	29	9	10	11	1	2	6	145
374918	0	0	0	0	37	8	1	0	0	11	0	3
64344	43	187	13	174	219	393	125	728	47	149	68	31
5536	451	823	31	954	1639	1233	234	589	52	60	395	775
105372426	53	72	14	79	113	82	72	67	43	56	59	57
83987	407	322	101	414	133	608	325	210	263	271	366	427
55228	91	318	28	511	85	424	217	318	35	25	133	340
100506012	23	38	8	23	11	18	6	11	5	0	18	9
57469	81	71	10	148	32	117	122	69	52	96	76	61
808	4173	6609	465	3796	5425	3665	1603	1741	874	1476	1720	2863
5739	980	1850	139	769	912	806	585	524	252	621	601	623
94235	5	39	1	18	11	16	16	12	3	7	7	6
147906	246	1423	5	246	130	243	159	137	30	80	112	517
100506068	2	9	1	4	3	2	5	3	0	1	1	5
25865	541	438	79	1142	1345	847	375	474	202	554	408	567
100422913	0	0	0	2	1	0	4	1	0	1	0	1
107987269	7	11	0	56	60	49	0	12	1	0	4	23
29888	1015	1393	97	1722	4086	1839	361	811	99	338	625	1599
79147	281	474	33	262	204	411	150	230	49	45	168	331
6510	2155	1593	84	1627	4965	1207	529	629	304	856	582	1474
107985273	0	0	0	2	0	0	1	1	0	0	0	0
100170220	0	0	0	0	0	0	0	0	0	0	0	0
1175	2833	1292	438	1001	1121	985	1120	481	690	2952	594	1140
2909	530	998	78	1697	3460	2014	345	849	160	360	408	966
4861	5	10	1	10	11	24	8	12	7	14	8	9
54958	318	220	149	182	195	211	227	90	254	872	143	122
23211	147	375	51	592	561	840	262	258	112	143	248	310
10055	1306	1490	103	1224	3067	1193	373	530	81	221	486	828
27113	96	102	38	286	524	160	80	31	11	11	89	83
100422899	1	0	0	1	1	2	0	0	0	0	0	1
100422832	1	0	0	1	1	1	0	0	0	0	0	1
26093	493	598	46	568	975	545	155	201	101	288	308	475
255783	1078	698	178	385	348	537	662	267	569	1796	438	440
105372427	2	6	0	6	2	9	1	5	0	0	4	4
728	7980	1117	16	1865	392	789	236	515	72	343	423	2164
27202	579	151	1	154	47	133	44	49	5	90	46	1424
9704	366	349	40	676	1565	514	118	210	117	327	249	499
56917	870	234	21	514	132	636	367	361	91	714	220	738
6543	8	20	44	211	15	220	49	341	29	43	78	41
11133	171	115	30	135	283	205	74	89	53	157	126	105
100505681	79	99	33	84	121	119	30	62	12	13	36	59
8775	2256	2299	426	1786	2140	2415	999	1339	756	1755	1409	1532
84215	26	5	3	10	5	14	19	13	3	11	5	9
29998	190	158	4	409	409	403	87	150	30	61	115	264
30846	2849	4111	59	1837	1404	1661	612	716	419	2514	599	2151
29997	8949	6338	8481	4623	6612	5796	6100	2707	6312	5830	3866	3117
692091	7	6	9	6	33	8	3	6	2	2	3	3
106144593	34	20	80	15	19	24	53	10	101	116	13	8
6415	5071	8811	933	3288	3762	3190	3208	1572	1557	4481	2000	2699
284355	0	0	0	0	0	1	0	0	0	0	0	0
1406	0	0	0	0	0	0	0	0	0	1	0	0
102725176	0	0	0	0	0	0	0	0	0	0	0	0
6822	0	0	0	0	0	0	0	0	0	0	0	0
100126800	0	0	0	0	0	0	0	0	0	0	0	0
100170223	0	0	0	0	0	0	0	0	0	0	0	0
100126798	0	0	0	0	0	0	0	0	0	0	0	0
100169951	0	0	0	0	0	0	0	0	0	0	0	0
100170218	0	0	0	0	0	0	0	0	0	0	0	0
100126799	0	0	0	0	0	0	0	0	0	0	0	0
100170219	0	0	0	0	0	0	0	0	0	0	0	0
100169959	0	0	0	0	0	0	0	0	0	0	0	0
100170226	0	0	0	0	0	0	0	0	0	0	0	0
100170225	0	0	0	0	0	0	0	0	0	0	0	0
100131137	0	0	0	0	0	0	0	0	0	0	0	0
64100	0	0	0	0	0	0	0	0	0	0	0	0
56344	105	47	14	31	15	31	67	28	23	42	33	11
8605	405	321	23	293	150	233	154	167	47	99	124	90
106144526	41	23	2	19	15	19	15	14	4	8	11	6
3978	265	204	49	564	1744	601	137	188	59	122	250	349
107985293	0	1	0	3	5	2	0	0	0	0	0	3
374920	80	272	50	202	330	243	103	108	100	41	101	95
22900	718	764	72	1906	988	1296	310	564	95	173	244	685
100505812	111	124	2	120	61	114	43	75	18	18	15	78
105372429	1	0	0	3	1	2	0	0	0	9	1	1
163071	3	3	3	6	8	18	4	1	2	100	9	17
93233	8	8	4	209	44	49	2	15	1	51	27	7
2014	5374	2893	67	1193	1817	1242	480	575	135	2783	530	2139
55260	66	102	17	127	234	134	57	49	14	11	55	44
23546	4	2	5	77	3	88	14	51	7	17	34	20
10945	3673	1682	671	3328	4967	2485	1399	1341	977	1488	1301	1838
107984140	17	7	1	152	78	49	3	19	0	3	9	51
2906	115	24	3	748	425	111	52	25	26	133	27	182
83743	816	927	142	528	900	696	256	311	163	894	277	873
3770	39	39	4	49	42	48	27	29	25	50	22	71
9266	1444	1247	131	1570	3560	1731	679	660	199	376	848	1245
114783	14	14	6	285	282	117	52	46	18	137	65	57
6820	8	2	2	43	68	9	11	4	7	12	24	31
54854	15	9	4	1060	754	233	22	6	8	75	117	386
171169	2	0	0	52	32	7	2	0	0	5	4	12
6141	21849	11218	18292	8580	14940	8703	11317	4692	11230	12791	7504	6321
56848	98	161	14	349	381	394	82	175	27	69	130	163
1628	97	65	42	240	419	127	151	68	91	99	123	38
770	239	276	63	200	111	264	166	241	134	136	175	98
653677	24	14	22	24	23	30	37	12	32	42	17	10
126147	17	14	2	30	40	31	16	23	10	24	20	10
105372431	11	3	0	16	23	20	3	4	2	0	3	5
2524	7	8	16	332	260	240	35	22	31	108	44	156
105447645	1	1	2	81	43	64	6	4	2	1	8	25
284358	10	28	3	42	89	27	26	11	22	55	18	8
54922	529	646	43	212	75	378	211	304	145	397	150	287
284359	6	3	2	3	21	4	5	3	16	4	1	3
2523	113	79	159	69	103	93	92	57	126	40	52	32
26291	0	0	0	0	0	0	0	0	0	0	0	0
587	233	314	402	433	756	523	340	328	329	434	364	193
105372432	10	12	7	57	51	43	4	34	3	13	16	13
51171	340	276	39	384	98	315	286	275	64	336	254	215
57664	942	1978	95	796	496	1069	643	531	216	843	528	709
23645	4085	4547	84	2340	5334	1424	410	767	219	547	1806	3513
7288	2	8	0	5	4	4	5	1	0	0	2	4
4924	7485	5884	541	4674	3900	4441	2393	2602	1522	5887	2556	3927
100874085	252	242	2	197	165	194	41	104	6	14	77	169
27294	20	10	1	42	39	21	9	8	4	51	19	11
581	1344	836	120	1255	1187	884	600	384	150	272	692	830
2512	234876	56687	10888	55554	55687	40529	45372	20685	11562	29761	38581	42704
2997	596	608	48	859	1011	672	235	289	121	429	264	773
10856	869	1080	301	795	2084	897	511	439	457	1120	612	694
102466738	0	1	0	0	0	0	0	0	0	0	1	0
3972	4	2	52	12	45	15	32	2	115	35	35	2
101059948	0	0	1	7	44	17	1	0	0	2	6	4
1082	0	1	1	17	422	107	0	1	1	101	63	1
100170228	0	0	0	0	0	0	0	0	0	0	0	0
114336	0	2	1	9	172	45	1	0	2	63	27	1
114335	0	1	0	7	181	43	0	0	1	81	31	1
100126780	0	0	0	0	0	0	0	0	0	1	0	0
93659	1	3	0	22	817	144	1	1	2	155	89	2
94115	0	1	0	22	413	100	1	0	2	203	56	1
94027	3	2	0	56	324	57	1	3	1	132	34	2
4909	0	0	0	91	147	16	0	1	0	13	3	0
3743	0	0	0	19	20	4	0	1	0	2	3	1
6625	3697	3356	727	3876	4582	4651	2870	2869	2102	2825	2959	2840
64130	77	80	85	90	76	79	85	61	58	56	83	28
55150	10	6	16	16	17	15	10	19	14	6	16	2
8541	115	91	58	294	122	277	128	328	110	247	151	71
3270	42	555	7	22	22	28	26	72	8	40	20	26
54795	295	546	35	1337	1027	912	237	156	157	491	291	707
107985340	1	0	0	0	2	1	4	1	4	0	0	0
28968	60	180	40	91	27	92	41	50	21	20	58	42
100422979	1	0	0	2	0	4	1	1	0	0	0	0
951	731	418	30	1274	276	889	432	228	90	827	334	366
8463	711	890	117	567	172	734	363	307	138	206	302	423
27120	12	11	4	10	2	20	1	5	2	2	2	8
101928295	4	1	2	44	17	2	7	0	2	0	2	3
147872	0	0	3	2	9	1	2	1	9	0	1	1
113091	1	0	0	0	0	0	0	0	0	1	0	0
100507003	0	0	0	0	0	0	0	0	0	0	0	1
57030	249	174	1	62	21	86	12	45	7	11	21	34
55011	924	715	260	801	1347	795	588	372	372	549	458	421
126133	397	324	173	473	680	561	333	211	193	509	349	365
2323	212	184	15	300	126	167	121	89	28	107	142	102
23521	69595	28160	44702	24265	43286	26460	33604	12833	28610	25261	17437	17837
26819	40	22	0	26	34	26	5	11	0	0	12	27
26818	6	0	3	15	27	6	3	6	0	1	2	10
26817	25	9	1	7	24	10	4	4	0	10	2	15
26816	51	13	1	28	28	17	4	8	1	7	8	27
6205	59349	25444	27930	17741	31572	19862	26527	10177	18645	26422	13753	14769
84546	76	16	2	26	65	32	10	15	4	10	13	37
406942	0	0	0	1	0	0	0	0	0	0	0	0
2217	13113	5494	616	2926	1589	3696	2012	1710	931	2423	2210	2986
57333	4848	1097	72	1327	727	1383	1093	512	449	2571	901	2583
51070	967	780	2011	629	729	774	1096	280	2538	2543	546	404
5639	12	15	38	143	247	199	81	94	107	63	97	68
57479	193	229	11	1067	1362	867	109	317	77	135	200	413
6237	1852	3701	87	1205	1882	907	691	405	158	1000	498	713
58506	752	813	78	1142	1460	1072	386	495	243	776	477	838
3661	1308	967	177	1819	2761	1242	940	619	562	1687	973	712
83596	416	353	44	608	1273	436	140	162	67	86	186	249
3276	2022	2013	223	1850	3244	2254	726	1111	192	741	945	1949
100847074	0	0	0	0	0	0	0	0	0	0	0	0
199800	118	61	6	28	7	106	42	62	23	101	24	35
126129	229	176	14	372	201	332	204	211	71	380	162	150
60385	42	23	3	18	15	22	16	8	6	12	13	16
105372434	2	0	0	3	4	2	1	1	0	1	1	1
160	1529	1426	66	1968	2888	1943	420	774	101	259	643	1597
102465479	0	0	0	0	0	0	0	0	0	0	0	0
80199	299	282	70	300	519	381	216	161	92	181	206	154
105372435	21	29	33	34	41	54	16	15	13	18	23	13
81857	496	440	71	847	1056	800	299	411	165	513	322	448
102465480	5	6	2	10	12	12	1	5	0	0	4	4
100506033	64	63	11	96	76	111	47	66	9	9	54	55
53635	1708	1151	750	1534	1986	1640	1271	1075	1168	2343	1051	1136
100616313	0	2	0	1	1	0	0	1	0	0	1	1
101928378	333	301	55	525	680	515	248	323	93	246	351	287
11284	468	375	146	945	1636	709	275	287	249	623	326	452
84335	870	739	189	671	744	876	414	387	292	799	448	724
79735	603	723	168	862	831	952	534	490	344	550	525	400
100616314	4	5	3	5	10	9	6	3	1	9	6	3
259307	305	101	4	415	63	159	42	34	7	152	113	207
23636	1100	779	49	1336	1200	1345	271	477	82	242	453	1057
22809	1024	733	321	533	283	655	217	179	178	448	391	625
100616483	26	26	0	18	8	25	1	4	0	1	13	23
114132	23	25	166	32	13	90	17	13	19	29	19	9
400709	17	51	1	38	5	65	13	11	1	12	12	12
51231	390	367	124	562	715	446	328	214	236	469	260	279
25888	141	217	14	238	388	272	52	121	29	36	105	172
400710	3	5	2	6	6	9	2	3	0	1	4	3
100169956	0	0	0	0	0	0	0	0	0	0	0	0
100191063	0	0	0	0	0	0	0	0	0	0	0	0
100169952	0	0	0	0	0	0	0	0	0	0	0	0
100169957	0	0	0	0	0	0	0	0	0	0	0	0
100169953	0	0	0	0	0	0	0	0	0	0	0	0
100169958	0	0	0	0	0	0	0	0	0	0	0	0
100169955	0	0	0	0	0	0	0	0	0	0	0	0
100170216	0	0	0	0	0	0	0	0	0	0	0	0
100169954	0	0	0	0	0	0	0	0	0	0	0	0
100170224	0	0	0	0	0	0	1	0	2	0	0	0
105372436	0	2	0	0	1	2	0	0	0	0	0	0
100170217	0	0	0	0	0	0	1	0	2	0	0	0
100170227	0	0	0	0	0	0	0	0	0	0	0	0
126123	0	0	0	5	1	3	1	2	0	1	2	0
79784	178	136	157	3327	4533	2087	505	431	724	4222	848	904
3748	25	34	7	592	119	400	90	229	18	31	108	104
105372437	0	0	0	10	3	7	1	2	0	0	2	0
256236	617	205	15	1140	256	1259	424	140	57	1433	332	102
9476	31	15	5	104	32	129	37	23	20	31	30	18
7376	1656	2245	172	1383	1784	1388	528	594	226	477	700	1220
5424	185	138	44	492	925	372	123	115	94	268	154	221
6689	122	52	5	123	5	109	72	21	60	70	96	49
4606	2	2	3	4	2	6	10	0	1	7	1	7
112703	72	117	20	182	148	181	24	105	30	9	67	95
284361	2752	2557	740	3995	3871	4729	2491	3340	1232	2775	2215	2752
126119	542	404	130	364	319	372	431	104	220	939	217	243
554235	8	3	4	29	22	15	30	44	6	10	12	14
94030	46	167	1	44	14	55	31	74	2	12	17	18
100126781	0	0	0	0	0	0	0	0	0	0	0	0
84258	4	5	1	7	7	13	7	14	3	4	17	7
342918	7	0	10	2	3	5	10	6	4	16	7	0
50944	17	8	1	63	25	72	10	20	2	5	11	69
6320	2265	687	79	1066	638	1409	1083	511	456	1918	869	1830
2854	0	0	0	0	0	0	0	0	0	0	0	0
105372440	0	0	0	0	1	0	2	1	1	0	0	1
105372439	0	3	0	3	7	1	0	0	1	3	0	2
93650	0	3	2	1	1	4	0	0	0	4	0	0
84798	757	387	934	696	1501	621	390	168	519	903	335	362
692203	9	3	1	9	4	3	1	3	1	0	4	1
692202	2	0	0	1	3	1	1	0	0	0	0	0
692204	0	0	0	6	9	0	0	0	0	0	0	1
284365	3	0	0	6	1	5	5	1	4	4	2	1
3816	28	150	62926	55	34	3602	10137	14	35477	353	2071	30
55554	0	1	0	0	0	1	0	0	1	0	2	0
105372441	0	0	0	0	1	0	0	0	0	0	0	0
354	0	0	1	0	0	0	0	0	0	0	0	0
3817	0	0	0	3	0	0	1	0	0	0	0	2
606293	0	1	0	0	0	0	1	0	0	1	0	4
9622	1	0	0	15	2	15	10	0	0	4	1	30
25818	0	1	0	2	29	1	1	0	0	0	2	1
5653	7	15	3	1586	8141	27	2	13	1	11	204	86
105372442	1	2	0	74	338	1	1	1	0	3	7	5
5650	16	15	0	1730	2152	647	2	1	1	517	174	12
11202	5	3	0	136	107	44	3	0	0	83	16	24
284366	0	0	0	2	1	0	0	0	0	1	0	0
5655	36	54	5	1318	1006	553	28	17	10	1188	196	202
11012	11	3	313	433	936	182	57	8	44	152	92	125
43849	0	0	2	8	1	1	0	0	1	1	3	6
26085	5	12	19	33	0	7	3	0	1	3	4	7
107985341	0	0	0	1	0	0	0	0	0	0	0	0
43847	8	15	0	2	6	8	4	4	0	3	7	6
90353	140	167	49	112	174	120	80	45	56	140	83	60
27180	310	159	3	276	92	334	71	86	10	84	74	228
27036	110	46	1	174	64	105	52	40	7	39	57	58
101928517	51	13	0	34	12	27	28	7	7	41	21	13
284367	6	15	0	62	29	45	40	17	7	14	47	30
102465873	0	0	0	0	0	0	0	0	0	0	0	0
945	291	176	4	294	106	172	92	57	16	49	81	68
107985327	0	1	0	0	2	0	0	0	0	0	0	0
284369	0	0	0	0	0	0	0	0	0	0	0	0
105372444	0	0	0	0	0	0	0	0	0	0	0	0
107985326	0	0	0	0	0	0	0	0	0	0	0	0
402665	235	18	1	23	23	31	1	3	6	15	19	57
147645	60	77	1	247	174	79	47	31	7	54	37	54
2109	2432	1189	998	941	696	1047	1215	412	1575	2932	820	460
125875	105	28	66	49	21	32	55	21	96	103	31	18
4818	329	133	11	182	55	150	72	95	28	255	122	132
3982	0	0	0	1	0	0	0	0	0	0	0	0
105372446	9	7	1	17	5	16	2	2	0	0	2	3
147646	1	0	0	1	1	2	2	0	0	2	0	0
89790	131	82	14	808	279	906	366	68	27	129	92	231
100129083	4	8	0	120	33	164	5	6	1	2	6	29
27181	6	6	4	451	165	69	118	35	9	18	103	62
729767	0	1	0	46	1	21	0	1	0	4	2	0
89858	32	64	3	88	41	440	22	29	4	216	23	65
946	7	21	0	85	145	87	4	38	0	6	13	33
7728	75	144	5	348	473	343	65	168	12	24	77	137
729975	4	8	5	15	8	19	6	20	5	6	10	3
8778	75	139	3	123	32	149	21	22	3	48	15	60
100049587	136	192	4	156	43	292	124	70	29	57	82	218
102238594	7	13	0	24	3	6	2	5	1	5	4	5
147650	396	410	13	330	133	159	82	113	48	112	143	281
407056	0	0	0	0	0	0	0	0	0	0	0	0
406887	0	0	0	0	0	0	0	0	0	0	0	0
406910	0	0	0	0	0	0	0	0	0	0	0	0
3036	4541	872	2	245	20	164	4	91	5	73	44	2971
2357	3869	1383	10	1356	271	1332	171	437	36	283	172	1427
2358	360	273	2	297	20	357	3	105	1	34	12	402
105372448	0	0	0	0	0	0	0	0	0	0	0	0
2359	2001	928	2	1405	226	917	188	395	12	38	377	1043
84765	211	401	37	440	1083	532	118	220	38	60	246	257
101928571	7	13	0	12	21	10	0	6	0	0	0	11
65251	164	329	14	223	286	226	44	99	6	13	64	242
79898	103	164	4	130	140	142	45	51	10	41	53	66
101669766	1	30	1	4	8	1	9	9	2	1	7	6
59348	210	224	37	233	366	307	81	109	19	24	82	145
284370	92	229	9	257	328	310	30	135	14	12	52	149
80110	146	276	6	219	249	290	30	131	4	0	57	284
112268244	6	13	0	12	8	19	4	10	0	0	6	14
9668	217	263	25	388	402	435	88	166	46	52	77	527
284371	237	352	16	814	984	580	73	227	28	77	126	496
90317	70	120	8	203	212	220	49	87	17	9	78	82
162962	86	82	17	175	205	149	90	67	16	64	53	53
5518	3454	3907	508	3243	6281	3634	1864	1803	957	2788	2252	3113
102466984	2	0	0	1	1	0	0	0	0	0	0	1
105372449	1	7	0	0	5	5	2	1	0	1	1	1
90321	200	312	80	425	445	435	215	181	119	175	160	214
693228	0	3	0	0	0	0	0	0	0	0	0	1
147657	245	213	58	284	524	302	125	130	67	113	138	158
162963	16	32	3	62	116	54	17	34	5	7	22	19
400713	175	162	5	219	573	268	81	91	15	18	79	135
102724105	26	56	20	46	189	45	60	19	25	66	26	24
84436	118	338	13	415	759	509	102	116	30	36	142	268
147658	5	11	4	7	8	7	2	7	3	4	4	5
147660	28	52	5	41	30	77	22	20	12	33	14	26
388558	102	92	13	314	379	303	59	59	25	45	48	175
55762	91	147	9	313	404	276	57	60	28	42	75	124
7696	24	56	1	82	58	71	17	36	7	7	33	28
55769	1131	1608	85	2087	2950	2054	451	925	185	384	876	1437
81856	77	123	12	301	206	265	18	75	14	35	31	144
105372452	0	0	0	0	0	0	0	0	0	0	0	0
105372451	1	1	0	2	3	2	0	1	0	1	1	0
162966	217	260	27	469	837	359	95	128	35	67	112	208
7576	128	205	9	400	694	425	44	143	16	20	81	202
90333	133	166	6	409	664	563	27	118	6	22	83	263
162967	158	376	37	585	1473	821	150	259	57	172	194	480
388559	45	89	16	336	465	496	48	102	23	21	128	143
100529240	23	25	15	108	101	99	26	44	18	21	22	40
399669	20	20	14	95	83	89	25	41	18	21	21	37
125893	56	73	18	191	300	214	26	71	10	28	45	58
79986	21	48	0	109	160	100	7	42	0	3	20	39
105372453	1	1	0	2	4	3	3	1	1	1	2	3
147664	0	1	0	2	2	0	0	0	0	0	0	1
100271846	0	1	0	0	1	0	0	0	0	1	0	2
90338	277	396	21	814	1154	937	141	321	57	63	186	348
55786	57	145	23	142	313	205	63	87	38	14	70	102
84671	102	257	12	227	381	342	53	151	15	26	72	128
79788	24	41	8	65	73	82	24	31	12	7	18	25
390963	67	63	17	144	181	183	106	63	26	45	73	42
342926	66	62	16	52	17	87	20	29	8	8	13	34
317701	1	0	0	0	3	1	0	3	0	0	0	1
317703	0	0	0	0	0	0	0	0	0	0	0	0
646508	0	0	0	0	0	0	0	0	0	0	0	0
112401	0	0	0	0	0	0	0	0	0	0	0	0
107987270	0	0	0	0	0	0	0	0	0	0	0	0
91664	99	102	22	226	258	251	32	65	14	43	49	102
107987264	34	20	1	28	39	33	10	11	6	17	9	11
170958	163	138	65	358	634	311	94	97	26	26	71	122
91661	67	104	9	184	261	246	16	71	7	8	35	113
110116772	94	137	16	260	336	225	26	110	9	18	49	128
147804	59	66	10	171	144	199	70	41	32	75	33	61
388561	105	135	29	247	308	205	46	106	23	40	48	124
126017	54	91	22	142	161	230	58	61	25	30	53	90
55422	1063	557	38	1728	774	653	155	502	62	45	282	2498
284379	3	0	0	0	0	0	0	0	0	0	0	0
503834	1	0	0	0	0	0	0	0	0	1	1	0
107985342	0	0	0	0	0	0	0	0	0	0	0	0
574458	0	0	0	0	0	0	0	0	0	0	0	0
574459	0	0	0	0	0	0	0	0	0	0	0	0
100302255	0	0	0	0	0	0	0	0	0	0	0	0
574460	0	0	0	0	0	0	0	0	0	0	0	0
574461	0	0	0	0	0	0	0	0	0	0	0	0
574462	0	0	0	0	0	0	0	0	0	0	0	0
574463	0	0	0	0	0	0	0	0	0	0	0	0
574464	0	0	0	0	0	0	0	0	0	0	0	0
574465	0	0	0	0	0	0	0	0	0	0	0	0
574466	0	0	0	0	0	0	0	0	0	0	0	0
100302265	0	0	0	0	0	0	0	0	0	0	0	0
574467	0	0	0	0	0	0	0	0	0	0	0	0
574468	0	0	0	0	0	0	0	0	0	0	0	0
574469	0	0	0	0	0	0	0	0	0	0	0	0
574470	0	0	0	0	0	0	0	0	0	0	0	0
574471	0	0	0	0	0	0	0	0	0	0	0	0
574472	0	0	0	0	0	0	0	0	0	0	0	0
107985346	0	0	0	0	0	0	0	0	0	0	0	0
574473	0	0	0	0	0	0	0	0	0	0	0	0
574474	0	0	0	0	0	0	0	0	0	0	0	0
574475	0	0	0	0	0	0	0	0	0	0	0	0
574476	0	0	0	0	0	0	0	0	0	0	0	0
574477	0	0	0	0	0	0	0	0	0	0	0	0
574478	0	0	0	0	0	0	0	0	0	0	0	0
574479	0	0	0	0	0	0	0	0	0	0	0	0
574480	0	0	0	0	0	0	0	0	0	0	0	0
574481	0	0	0	0	0	0	0	0	0	0	0	0
574482	0	0	0	0	0	0	0	0	0	0	0	0
574483	0	0	0	0	0	0	0	0	0	0	0	0
574484	0	0	0	0	0	0	0	0	0	0	0	0
574485	0	0	0	0	0	0	0	0	0	0	0	0
574486	0	0	0	0	0	0	0	0	0	0	0	0
574487	0	0	0	0	0	0	0	0	0	0	0	0
574488	0	0	0	0	0	0	0	0	0	0	0	0
574489	0	0	0	0	0	0	0	0	0	0	0	0
574490	0	0	0	0	0	0	0	0	0	0	0	0
574491	0	0	0	0	0	0	0	0	0	0	0	0
574492	0	0	0	0	0	0	0	0	0	0	0	0
574493	0	0	0	0	0	0	0	0	0	0	0	0
574494	0	0	0	0	0	0	0	0	0	0	0	0
574495	0	0	0	0	0	0	0	0	0	0	0	0
574496	0	0	0	0	0	0	0	0	0	0	0	0
574497	0	0	0	0	0	0	0	0	0	0	0	0
574498	0	0	0	0	0	0	0	0	0	0	0	0
100302205	0	0	0	0	0	0	0	0	0	0	0	0
574499	0	0	0	0	0	0	0	0	0	0	0	0
574500	0	0	0	0	0	0	0	0	0	0	0	0
442916	0	0	0	0	0	0	0	0	0	0	0	0
100616185	0	0	0	0	0	0	0	0	0	0	0	0
442917	0	0	0	0	0	0	0	0	0	0	0	1
442918	0	0	0	0	0	0	0	0	0	0	0	1
91662	21	102	0	36	4	65	8	15	3	38	16	31
105372457	8	11	1	16	6	6	1	4	1	5	4	12
91663	11546	14206	62	3867	2416	5470	521	2609	151	882	1828	17209
5582	1	8	0	40	12	42	3	107	1	41	46	7
59284	0	0	0	1	0	1	1	5	0	0	0	2
59283	3	4	1	10	9	5	2	3	1	6	17	6
100126325	0	0	0	0	0	0	0	0	0	0	0	0
59285	1	1	0	2	0	2	0	3	0	0	5	0
284415	17	31	0	34	2	14	1	6	0	10	12	4
441864	0	0	0	0	0	1	0	0	0	0	0	0
126014	229	128	6	443	73	260	89	48	13	180	164	171
4696	1223	884	706	529	955	579	857	353	894	2179	493	422
29844	450	270	73	295	377	327	362	117	140	555	171	206
26121	866	964	171	821	1596	987	639	489	408	1256	604	654
4849	376	441	43	784	1344	805	182	431	82	168	320	493
102724273	1	6	0	16	13	8	2	5	1	1	6	9
79165	247	264	93	205	235	182	217	112	106	192	175	154
147798	85	130	234	801	1386	831	458	277	602	590	615	660
112268246	309	87	63	185	182	100	130	66	145	426	97	106
79143	922	513	93	1114	1390	831	242	403	187	470	316	642
79042	1251	920	130	834	722	785	305	398	129	116	373	573
6203	24832	12201	21956	9861	16590	12526	16599	6313	14756	16990	7806	7323
11025	889	428	6	796	61	395	88	152	34	317	204	317
107985279	2	6	0	18	1	2	0	2	0	0	0	10
79168	329	270	0	308	29	206	10	87	0	39	69	162
10990	1841	905	8	252	65	350	56	378	21	205	149	180
10288	929	448	11	529	127	519	137	278	18	133	132	441
100616171	0	0	0	0	0	0	0	0	0	0	0	0
353514	502	226	2	138	14	175	35	92	18	272	43	159
23547	93	23	3	202	17	47	28	11	1	49	49	28
3903	2589	580	23	1741	513	1462	618	360	80	688	490	1103
57348	6	54	189	34	13	216	78	8	294	19	177	15
104355426	6	25	1	82	82	74	12	30	3	6	21	26
114823	3456	4467	268	13611	19279	11571	1413	4830	970	2307	3033	6211
94059	542	237	241	379	442	327	573	172	692	1874	294	181
148170	712	304	31	521	165	340	248	136	112	390	210	285
3904	33	8	1	47	7	24	3	2	0	3	3	27
105372460	0	0	0	0	0	0	0	0	1	1	0	0
90011	2	1	3	2	0	3	0	0	1	3	0	0
107985347	0	1	0	2	0	2	1	4	0	0	0	0
105372461	0	0	0	0	0	0	0	0	0	0	0	0
11027	105	252	2	265	45	264	31	59	3	81	81	87
11024	44	147	2	121	19	109	18	27	3	31	13	36
10859	309	301	7	455	154	374	158	129	22	264	118	125
102466251	0	0	0	0	0	0	0	0	0	0	0	0
11006	905	384	12	1192	576	622	356	160	31	287	282	440
102724290	5	5	0	5	6	8	5	1	1	6	4	3
79166	7	4	0	14	4	6	0	2	0	0	0	3
115653	1	0	0	1	0	2	0	0	0	0	0	1
3804	6	4	0	7	1	2	0	1	0	0	0	0
3802	5	2	0	5	0	1	0	0	0	0	1	3
101928804	0	0	0	0	0	0	0	0	0	0	0	1
3805	14	1	0	10	5	3	0	2	0	0	0	5
3811	1	5	0	1	0	3	0	1	0	0	2	3
3809	3	6	0	1	0	3	1	0	0	0	0	1
3812	25	1	0	13	0	9	0	4	0	0	1	5
2204	250	164	0	73	1	63	3	39	4	38	13	181
9437	0	5	0	5	3	8	2	2	0	7	0	4
199713	6	4	0	14	0	3	0	2	0	2	2	1
55655	34	3	8	97	0	19	5	9	0	6	9	30
107985325	3	2	0	16	12	23	1	2	0	0	2	6
51206	0	4	2	13	13	7	1	6	0	0	5	3
112724	83	134	44	586	692	445	89	102	54	192	147	196
54869	46	32	59	2042	1167	824	265	15	269	1172	434	226
54776	2978	4508	267	2081	2351	2425	970	1224	346	916	1058	1597
102466872	0	0	0	0	0	0	0	0	0	0	0	0
7138	10	2	1	137	242	6	2	0	4	132	20	9
7137	2	0	1	5	3	3	4	0	7	22	6	1
352909	6	5	3	62	57	32	6	5	11	20	24	9
101930593	0	1	0	6	9	6	1	0	1	0	2	2
6861	5	15	11	105	48	151	93	276	11	76	197	54
5794	138	27	16	642	873	425	65	68	28	91	187	315
255043	201	53	12	268	99	136	118	192	51	312	119	76
22870	1227	1138	86	2444	3233	2023	489	994	224	1266	747	1350
102465482	1	0	0	2	6	3	0	0	0	0	1	0
102465481	1	1	0	1	1	2	0	1	0	0	1	4
102466739	0	0	0	0	0	1	0	0	0	1	0	1
