GeneID	GSM4051655	GSM4051656	GSM4051657	GSM4051658	GSM4051659	GSM4051660	GSM4051661	GSM4051662	GSM4051663	GSM4051664
101929937	56	72	23	49	33	46	50	31	32	67
80023	96	211	47	123	98	106	131	69	67	188
57761	200	535	76	58	133	191	79	68	84	104
10616	1873	1036	342	842	1238	984	1161	460	900	788
128637	431	427	131	308	328	189	313	134	316	284
1457	424	960	187	262	569	342	377	196	410	412
6939	4	0	0	0	2	14	0	0	8	0
107985387	0	0	0	0	0	0	0	0	0	0
140809	300	331	23	137	210	76	250	25	65	116
107985423	20	1	0	1	3	0	0	0	0	0
105372491	0	0	0	0	0	0	0	0	0	0
85508	19	4	0	0	0	0	0	0	0	0
113278	63	94	13	31	113	45	21	14	8	43
83541	145	139	25	90	66	94	50	31	124	52
51378	2	0	3	7	3	0	56	4	21	8
105372492	0	0	0	0	1	0	0	0	0	0
343637	0	0	0	0	0	3	3	0	0	2
105372494	0	3	0	1	1	0	0	3	0	0
9491	280	301	141	244	338	121	237	182	264	249
105372493	0	0	0	2	0	0	0	0	0	0
55321	69	77	24	42	22	50	36	24	52	37
105372496	2	9	2	3	2	6	2	0	6	2
400831	5	7	0	2	3	0	0	0	2	0
642636	0	6	0	0	0	0	0	0	0	0
9751	276	206	89	195	135	187	351	87	160	258
100528031	499	371	25	162	473	151	78	18	35	109
27111	499	330	20	161	432	129	75	13	25	108
100507495	73	87	6	35	48	16	66	32	58	39
2280	216	493	87	138	318	155	229	68	257	168
102465524	2	0	0	1	2	0	3	1	2	0
105372497	0	0	0	0	0	0	0	0	0	2
55968	799	728	184	500	722	328	384	173	652	467
284759	163	64	10	101	26	73	54	0	87	17
105372499	5	0	0	2	1	0	3	0	2	0
105372498	7	0	0	0	0	0	0	0	1	2
128646	6	0	0	1	5	2	0	0	3	0
107985409	2	0	0	0	1	2	0	0	3	0
10326	174	73	18	79	103	46	68	22	91	91
55423	30	7	6	18	16	3	12	0	80	4
101929010	12	0	0	0	0	0	4	0	27	2
105369219	1	12	0	2	2	0	0	0	12	0
100289473	30	4	0	2	3	0	15	0	1	7
107984104	24	27	10	12	5	5	0	0	6	11
105372501	56	18	0	3	10	0	10	0	6	4
107984088	24	35	15	20	2	12	1	3	23	9
102724545	46	81	13	40	20	14	57	5	23	29
140885	815	609	103	653	424	340	485	188	531	634
727993	0	0	0	3	0	0	0	0	0	2
5173	4	5	0	0	0	0	0	0	0	0
140901	694	837	202	379	509	447	616	197	437	419
105372502	0	0	0	2	3	0	0	0	0	1
388780	4	0	0	0	0	0	0	0	0	1
7053	12	5	4	2	3	6	8	4	0	3
105372503	0	0	0	0	0	0	0	0	1	0
343641	0	0	0	0	0	0	0	0	0	0
6628	990	1421	271	599	1056	670	684	178	907	714
100113378	18	13	2	0	15	6	16	8	13	1
79175	141	166	52	102	156	92	167	60	148	93
105372504	0	0	0	0	0	0	0	0	0	0
117532	2	0	1	2	0	1	11	0	4	0
105372505	1	0	3	0	0	1	10	16	1	9
10528	342	297	115	222	229	155	281	128	322	231
100302138	10	22	2	8	7	1	7	4	17	15
692213	25	11	0	12	7	16	5	0	39	12
677831	3	4	0	1	1	5	23	3	9	4
692201	8	7	2	5	4	4	7	3	16	5
26793	0	0	0	0	0	0	0	0	0	0
26792	1	0	0	1	0	0	0	0	0	0
3420	447	740	164	252	356	342	293	64	410	313
105372507	1	2	6	1	1	0	0	5	2	0
57593	160	254	74	126	62	116	137	62	91	120
105372506	7	14	8	8	3	7	3	2	12	11
56265	544	130	38	252	194	447	2984	7	235	272
128653	0	0	0	2	1	0	0	0	0	2
100288797	1	0	0	0	0	0	0	0	0	0
64773	1447	930	169	612	297	870	843	185	845	462
64601	899	616	266	612	434	518	753	252	689	512
5786	3441	4317	1158	2310	2878	2107	2394	690	6054	2243
2797	33	23	3	13	4	15	25	6	37	19
64949	172	114	83	130	183	135	195	73	147	122
101929098	1	21	0	4	0	2	2	0	16	1
5020	11	28	0	6	1	4	4	0	8	2
551	0	0	0	0	0	0	0	0	0	0
100134015	22	24	8	16	9	4	27	33	21	15
22888	134	227	82	101	106	85	196	73	131	112
60493	43	37	1	38	69	26	58	7	70	42
9762	513	549	397	361	445	473	398	574	107	522
107985414	12	13	0	7	10	4	10	13	6	12
65992	471	406	205	385	431	283	355	136	258	380
3704	489	344	151	277	386	376	296	119	391	252
83959	162	87	8	84	177	16	12	4	20	15
25943	539	580	203	510	399	392	622	152	596	516
105372508	0	0	0	0	0	0	0	0	0	0
105372509	0	0	0	0	0	0	0	0	0	0
8455	706	896	345	440	582	731	806	339	481	606
64096	0	0	0	0	0	0	0	0	0	0
80332	551	179	135	360	34	270	2043	95	701	310
6614	1327	328	46	843	1107	205	540	31	1463	1008
116835	320	247	70	138	66	119	675	44	157	193
54976	243	290	82	197	161	200	274	62	195	136
25876	0	17	3	19	13	20	11	15	2	10
1059	4501	4295	1218	1707	1311	3705	3200	648	1901	2622
994	658	265	41	295	215	195	295	32	398	191
101929125	17	5	0	11	1	20	3	0	19	3
55317	372	242	120	281	190	220	339	179	265	353
57506	1745	2926	1040	1651	1065	1433	2368	965	1500	1449
107985395	19	38	9	15	6	10	14	3	11	10
80025	789	1340	288	637	507	481	888	179	811	546
406896	0	0	0	0	0	0	3	0	0	0
100302282	0	0	0	0	0	0	3	0	0	0
11237	271	455	48	277	249	199	386	39	177	220
54498	235	292	50	205	556	239	196	35	78	155
728228	0	0	0	1	0	0	0	0	6	5
146	3	1	0	1	8	5	0	5	6	0
105372510	0	0	0	0	0	0	0	0	0	0
5621	258	479	69	211	404	162	292	33	264	248
23627	24	0	0	8	6	17	49	0	1	3
149830	0	0	0	0	0	0	0	0	0	0
105372511	0	4	0	0	0	0	0	0	2	0
9770	1751	858	129	730	686	732	1658	43	2351	851
107985392	124	46	3	59	47	60	64	6	178	46
9962	449	488	106	393	228	332	700	163	528	368
29058	131	182	59	130	184	99	93	21	219	103
5111	34	49	17	16	37	23	9	3	38	47
100302739	26	20	9	13	32	16	9	3	32	24
8760	634	1025	287	514	376	408	504	168	783	589
128674	0	0	0	0	0	0	0	0	1	0
100507629	0	0	0	0	0	0	0	0	0	0
107985411	0	1	0	1	0	0	0	0	0	0
643406	9	2	2	0	7	0	0	0	3	4
105372513	3	4	4	2	1	0	11	1	5	7
149837	119	104	62	98	73	117	207	73	83	123
101929207	0	0	0	0	0	0	0	0	0	1
56261	392	676	116	108	263	176	230	96	336	158
105372514	0	0	0	0	0	0	0	0	0	0
149840	31	24	26	48	22	19	56	39	89	30
1114	11	7	34	112	0	86	78	48	0	1442
51605	15	24	8	26	31	29	21	21	33	36
84515	162	205	69	125	100	129	81	54	179	79
101929225	0	0	0	0	1	0	4	0	3	1
54675	73	170	47	52	67	115	64	48	35	39
164312	20	3	30	45	25	90	40	132	10	41
55612	178	200	62	152	399	34	86	31	10	70
101929244	5	0	0	0	0	0	0	0	0	0
105372516	0	0	0	0	0	0	0	0	0	0
105372517	0	0	0	0	0	0	0	0	0	0
650	188	262	41	129	104	159	145	103	155	99
101929265	0	0	0	0	0	0	0	0	0	0
101929288	0	0	0	0	0	0	0	0	0	0
101929312	0	0	0	0	0	0	0	0	0	0
102465865	0	0	0	0	0	0	0	0	0	0
105372518	0	0	0	0	0	0	0	0	0	0
54363	0	0	0	0	0	0	0	0	0	1
56255	143	314	132	252	218	141	250	74	273	208
105372520	4	3	0	5	2	1	0	2	6	3
23236	110	134	112	108	46	104	175	116	97	117
100874337	0	5	0	1	0	0	7	0	0	0
105372521	1	2	0	4	2	3	11	10	1	0
26767	0	10	0	0	0	0	0	0	2	0
105372522	0	30	0	2	4	1	0	0	11	5
5332	60	119	48	57	73	108	58	4	234	117
101929329	13	16	3	4	19	11	4	0	0	22
24141	230	142	15	92	336	179	98	0	3	277
57144	0	0	18	4	0	2	3	14	0	20
105372523	0	0	0	0	0	0	0	0	0	6
101929348	0	0	0	0	0	0	0	0	0	0
101929371	0	0	0	0	0	0	0	0	0	0
100131208	0	3	0	1	1	3	5	2	1	7
63926	23	16	55	27	27	23	42	115	22	33
105372524	0	0	4	8	1	3	15	5	7	8
6616	6	10	6	8	4	25	7	0	0	44
112268268	0	0	0	0	0	0	0	0	0	1
8195	48	28	41	47	43	46	34	27	57	65
128710	127	122	103	143	98	144	66	96	289	112
182	2239	898	427	863	1102	944	928	378	771	877
102465525	1	4	0	1	1	0	3	0	0	1
101929395	0	0	0	1	0	0	0	0	0	0
107985398	0	0	0	1	0	0	0	0	0	2
105372525	3	0	0	0	0	2	0	0	12	2
101929413	7	0	0	8	9	5	21	0	11	7
728434	0	0	0	0	0	0	0	0	0	0
105372527	0	0	0	0	0	0	0	0	0	0
105372528	0	0	0	0	0	0	0	0	0	0
339593	0	0	0	0	0	0	0	0	0	1
105372529	0	0	0	0	0	0	0	0	0	0
105372530	0	0	0	0	0	0	0	0	0	0
728450	0	0	0	0	0	0	0	0	0	0
22903	62	848	84	91	132	59	118	36	80	105
105372531	0	6	0	0	1	0	0	0	0	0
107985406	0	5	0	0	0	0	0	0	1	0
107985407	0	0	0	0	3	0	0	2	5	0
105372532	0	0	0	0	0	0	0	0	0	0
101929486	0	1	5	1	1	4	0	0	0	0
102606466	0	0	0	0	0	0	0	0	0	0
105372535	0	0	0	0	1	0	0	0	0	0
100505515	0	0	0	0	0	0	0	0	0	1
55304	29	122	36	53	44	25	74	40	35	43
55617	1022	3400	595	705	1181	923	1172	476	829	955
140862	553	1533	191	226	358	299	361	133	22	219
105372539	7	67	1	6	10	4	0	1	2	4
100505536	3	19	0	4	5	3	0	1	1	2
51575	11	61	11	10	13	8	8	9	24	19
79133	29	94	19	34	62	18	63	5	64	57
80343	0	0	0	0	2	0	0	0	0	1
140733	39	29	16	49	186	23	8	3	45	28
23767	14	67	0	47	74	60	35	12	27	29
140848	2	2	3	3	0	0	0	6	5	1
100379174	0	8	0	1	2	0	0	0	2	0
107985394	1	0	0	1	0	0	0	0	3	1
613266	6	5	0	6	29	0	0	0	6	2
55614	386	1213	480	258	222	324	361	155	315	246
105372541	0	0	0	0	0	0	0	0	0	0
105372542	0	0	0	0	0	0	0	0	0	0
6629	38	117	11	46	117	57	43	23	78	52
56914	0	0	0	0	0	0	0	0	0	0
105372544	0	0	0	0	0	0	0	0	0	0
105372545	0	0	0	0	0	0	0	0	0	0
5126	23	0	4	45	0	130	43	43	3	309
105372546	3	0	3	5	0	1	0	5	0	26
631	11	41	0	14	11	2	12	3	4	12
11034	175	370	140	104	280	167	173	77	125	166
6238	7134	5963	8391	4995	4273	3835	9688	12809	2239	5082
140836	0	0	8	3	0	0	0	11	0	0
105372547	0	0	0	0	0	0	0	0	0	0
107985440	5	3	0	1	4	0	0	0	0	0
105372548	1	12	8	5	0	0	17	0	0	2
105372549	0	0	0	0	0	0	0	0	0	0
27131	330	573	153	184	322	270	206	74	415	180
692086	441	125	231	1562	1112	198	276	244	1333	720
92667	95	77	25	43	86	69	31	14	57	53
58495	23	92	26	36	42	44	0	14	0	39
100303755	83	66	42	44	33	56	62	23	62	61
57325	224	184	140	136	83	185	195	69	165	146
105372551	0	0	0	0	0	0	0	0	0	0
7692	507	506	518	504	576	353	528	242	536	498
105372550	0	25	8	4	3	2	4	0	0	4
107985418	0	0	0	0	0	0	0	0	0	0
440757	0	0	0	0	0	0	0	0	0	0
55184	46	88	22	31	68	45	43	13	39	29
10621	21	55	3	22	34	18	28	3	37	31
100422875	0	1	0	1	0	0	9	0	0	0
10741	235	367	145	178	248	146	246	169	229	236
10483	894	694	879	450	497	616	424	546	716	562
388789	3	56	13	9	48	21	18	7	14	10
92675	102	156	89	108	140	120	149	52	112	134
101929526	7	27	10	19	9	5	29	5	29	6
107985399	0	5	0	0	0	0	0	0	2	4
29075	6	4	2	1	0	2	5	0	4	2
100270804	12	11	4	8	2	9	10	0	5	2
100128496	0	2	0	0	0	6	0	0	0	0
140856	0	0	0	0	0	0	0	0	0	0
102724734	32	142	4	12	25	1	52	4	0	32
107985442	1	2	0	2	0	0	0	0	1	0
101929547	0	4	0	3	1	0	0	3	0	1
57419	104	564	15	150	185	49	316	0	97	120
100130264	11	0	0	4	5	0	25	0	3	4
107987276	42	238	23	18	54	34	44	32	13	30
54453	1103	2039	539	1048	1560	699	1162	564	590	1314
51126	142	197	106	115	170	138	71	84	143	117
105372553	33	46	13	21	24	45	20	5	19	46
51340	86	137	43	81	148	36	113	6	125	121
26074	0	0	3	3	4	0	0	0	0	10
105372554	0	0	0	0	0	0	0	0	0	0
107985413	0	0	0	0	1	0	0	0	0	0
101929575	1	10	0	0	2	0	2	0	0	4
3642	6	12	0	6	0	2	11	0	6	34
57186	614	844	358	660	793	494	692	348	1090	714
105372555	0	0	0	0	0	0	0	0	4	1
105372556	0	0	0	0	0	0	0	0	0	0
55857	58	184	33	58	76	32	93	27	86	67
101929591	0	8	0	2	1	0	13	0	6	2
22803	1044	1759	561	907	947	984	722	266	1735	897
644524	0	0	0	0	0	0	0	0	0	0
105372558	0	0	0	0	0	0	0	0	0	0
112268271	15	0	5	30	0	7	11	0	0	145
4821	4	1	6	34	0	34	10	14	0	130
101929625	9	0	0	0	2	0	0	0	5	2
101929608	5	0	0	0	0	0	0	0	1	0
5075	0	5	0	0	0	0	0	0	0	0
100270679	0	0	0	0	0	0	0	0	0	0
105372560	0	0	0	0	0	0	0	0	0	0
105372561	0	0	0	0	0	0	0	0	0	0
101929663	0	0	0	0	0	0	0	0	0	0
284788	0	0	5	0	0	0	0	0	0	0
105372562	0	0	0	0	0	0	0	0	0	0
105372563	0	0	0	0	0	0	0	0	0	0
105372564	0	0	3	0	0	0	0	0	0	0
140828	7	53	271	16	3	81	45	238	0	71
3170	42	185	63	57	1	116	12	156	0	123
101929685	0	0	0	0	0	0	0	0	0	0
105372566	0	0	0	0	0	0	0	0	0	0
105372567	0	0	0	0	0	0	0	0	0	0
105372568	0	0	0	0	0	0	0	0	0	0
107985449	0	0	0	0	0	0	0	0	2	1
101929707	4	0	0	0	0	0	0	0	0	0
105372569	0	0	0	0	0	0	0	0	0	0
6754	0	0	0	0	0	0	0	0	3	1
7056	1474	951	52	201	296	371	821	136	932	245
22918	4574	2853	436	2251	1593	2210	5316	440	2195	1983
200261	6	5	0	3	0	0	0	0	1	0
100505664	0	13	0	0	0	6	0	0	3	0
105372572	9	10	0	3	3	11	7	0	3	0
105372571	0	0	0	0	0	0	0	0	0	0
29107	86	155	9	28	73	26	21	22	42	24
100505683	0	0	0	1	0	0	5	0	3	4
64412	251	278	24	91	104	139	169	40	131	74
63908	136	279	89	141	129	66	102	53	195	103
128817	0	3	0	0	8	0	0	0	0	0
140880	0	0	0	0	0	0	0	0	0	0
10047	0	0	0	0	0	0	0	0	0	0
164380	0	5	0	0	0	0	0	0	0	0
128821	0	0	0	0	0	0	0	0	0	0
128822	0	0	0	0	0	2	0	0	0	0
1471	1621	2163	690	944	1022	784	1618	705	1326	1037
107985383	0	0	0	0	0	0	0	0	0	0
105372573	0	0	0	0	0	0	0	0	0	0
1472	14	20	0	3	4	2	0	0	0	2
105372574	0	0	0	0	0	0	0	0	0	0
1469	317	1002	0	64	76	14	27	0	0	8
107985432	0	0	0	0	0	0	0	0	0	0
105372575	0	0	0	0	0	0	0	0	0	0
1470	78	35	0	111	73	34	13	0	0	91
1473	0	0	0	0	0	0	0	0	0	0
92086	0	0	0	1	2	1	0	0	0	4
107985438	0	0	0	0	0	0	0	0	0	0
105372576	0	0	0	0	0	0	0	0	0	0
400839	0	0	0	0	0	0	0	0	0	0
105372577	0	0	0	0	0	0	0	0	0	0
105372585	10	62	0	2	7	8	8	0	5	3
79953	146	1170	13	96	213	92	97	0	104	63
107985402	0	0	0	0	0	2	0	0	2	0
105372578	2	64	136	44	47	31	18	102	4	92
8530	126	29	12	94	13	26	131	12	154	17
57136	864	1265	183	482	604	528	605	77	575	541
84532	850	614	808	672	245	522	640	803	815	638
30813	0	0	0	5	0	2	0	0	2	2
284798	2	6	0	3	0	3	0	0	0	0
101926889	0	0	7	2	0	1	0	1	0	1
955	1299	2575	648	927	688	875	927	587	623	804
105372579	22	18	2	9	2	9	21	9	12	9
5834	4167	4190	848	1763	2312	1872	2133	553	1956	1917
26090	671	1257	640	509	539	563	671	892	378	611
105372581	0	0	2	0	0	0	0	0	0	0
9837	59	149	5	50	20	31	11	12	62	20
22981	503	939	290	437	343	481	474	257	519	411
140838	22	16	0	14	9	13	16	23	8	23
102724826	174	403	39	137	129	80	125	30	200	92
26152	367	626	177	297	230	286	312	87	447	206
107985400	3	1	3	4	5	11	11	8	3	3
105372582	0	0	0	0	0	0	0	0	0	1
728882	12	11	0	4	22	1	23	4	12	21
101926935	9	54	18	20	13	22	27	22	27	26
101926955	0	0	0	0	0	0	0	0	0	0
100134868	8	11	18	57	21	33	46	1	42	41
284800	1	7	0	4	3	9	0	0	2	10
149934	0	0	0	0	0	0	0	0	0	0
284801	0	0	0	0	0	0	0	0	0	0
724033	13	31	11	6	7	20	5	14	17	6
100289097	30	142	6	30	70	55	31	8	31	43
102723316	0	6	0	0	7	0	0	3	8	5
105379476	0	0	0	2	0	0	0	0	0	0
647476	0	0	0	0	0	0	0	0	0	0
105379477	0	0	0	1	0	1	0	0	1	0
102723390	3	0	0	0	15	0	3	0	0	3
105379478	0	0	0	0	0	0	0	0	0	0
400841	4	20	0	2	0	0	0	0	0	12
107985433	0	12	0	1	5	4	4	0	0	2
105372586	0	13	0	0	6	0	6	2	0	5
105372587	0	0	0	1	0	0	0	0	0	0
284802	15	147	26	21	41	41	51	65	17	66
140678	0	0	0	0	0	0	0	0	0	0
105379481	0	0	0	0	0	0	0	0	0	0
107987280	0	0	0	0	0	0	0	0	0	0
102723552	0	0	21	1	3	0	0	5	3	0
245929	0	0	0	0	0	0	0	0	0	0
245930	0	0	0	0	0	0	0	0	0	0
117285	0	0	0	0	0	0	0	0	0	0
245932	0	0	0	0	0	0	0	0	0	0
245934	0	0	0	0	0	0	0	0	0	0
245935	0	0	0	0	0	0	0	0	0	0
245936	0	0	0	0	0	0	0	0	0	0
245937	3	0	0	2	0	0	8	0	6	2
28954	34	10	11	27	16	7	53	0	80	24
140875	0	0	0	0	0	0	4	0	4	2
81502	439	903	339	405	424	295	395	689	291	362
100874042	10	2	4	4	1	1	0	4	4	0
107985416	7	10	4	12	11	1	0	2	6	0
105372588	0	0	0	1	23	0	0	0	5	0
3397	382	442	44	125	1002	156	128	62	131	70
100422904	0	4	0	0	0	8	0	5	2	0
84701	25	17	0	15	9	0	37	0	3	26
598	1317	1866	284	954	1688	533	482	252	422	568
105372589	33	29	0	25	26	15	25	10	19	11
103021294	457	831	112	253	539	232	159	109	198	207
22974	102	259	3	64	143	25	30	0	113	28
85366	4	9	269	78	2	59	50	191	0	58
2307	132	23	4	52	86	34	49	3	29	62
128853	26	19	4	22	22	40	13	13	16	20
164395	5	18	0	6	5	2	3	0	11	9
81572	95	313	45	65	74	48	61	21	102	57
343702	14	0	0	23	0	12	0	0	0	40
140706	53	12	29	69	18	29	176	36	177	57
3055	1199	612	39	515	306	575	504	31	623	548
9777	591	1047	177	316	390	258	429	182	350	314
107985403	71	225	21	29	35	28	61	16	35	22
128854	53	95	9	45	35	45	53	23	24	55
5326	82	272	17	112	192	78	83	52	81	74
23509	601	1700	261	553	503	450	768	239	483	663
100302183	7	31	7	7	16	9	10	0	2	12
9371	818	1720	422	773	802	645	706	459	1159	831
171023	1065	1419	556	1173	1019	570	1021	424	1501	985
140688	470	496	92	302	555	260	267	200	310	293
101929698	13	2	1	18	24	0	11	0	28	8
105372592	3	0	0	2	2	0	2	5	15	10
149950	0	0	0	0	0	0	0	0	0	0
284805	14	27	0	16	17	0	18	0	7	2
149951	106	186	21	68	121	67	62	13	64	90
1789	196	151	529	273	278	414	275	497	169	495
22919	283	487	78	146	409	173	193	59	208	230
388795	188	171	60	127	56	99	120	85	233	141
140732	0	0	0	0	0	0	1	0	0	0
80341	0	0	0	0	0	0	0	0	0	0
128859	0	0	0	0	0	0	0	0	0	0
359710	0	0	0	0	0	0	0	0	0	0
149954	0	12	0	0	0	0	29	0	2	0
105372714	0	0	0	0	0	0	0	0	0	0
140683	0	9	0	0	0	0	0	0	0	0
317716	0	0	0	0	0	0	0	0	0	0
128861	0	0	0	0	0	0	0	0	0	0
51297	0	0	0	0	0	0	0	0	0	0
105372593	0	0	0	0	0	0	0	0	0	0
92747	10	367	0	4	46	0	0	0	2	0
105372594	0	18	0	0	0	0	0	0	0	0
51654	348	523	187	286	362	305	258	114	469	345
6640	161	468	89	118	129	116	147	114	135	145
9139	756	1289	380	690	777	537	628	313	1150	651
63941	317	533	236	185	123	230	266	303	155	212
128864	9	1	1	4	7	2	8	10	5	4
170487	100	139	67	37	27	125	41	65	44	49
1869	72	129	13	61	65	29	18	3	36	29
11264	156	350	127	167	114	137	204	149	179	165
84905	82	104	20	89	116	62	52	74	115	85
101929746	0	0	0	1	0	2	0	0	2	3
128866	468	1993	176	321	629	311	345	78	240	371
101926888	0	39	0	11	10	12	18	2	23	11
22913	1959	3077	506	1237	1489	1048	1051	433	1546	1166
100616434	4	0	0	0	1	0	0	0	0	0
8894	567	868	424	375	633	371	381	268	991	486
434	0	6	0	5	3	0	9	6	1	0
191	617	1844	660	544	708	529	624	702	361	634
107985381	27	29	2	10	20	21	14	6	19	9
83737	1098	2168	672	712	860	821	866	372	1468	769
693229	0	0	0	0	0	0	0	0	0	0
83658	55	167	36	80	58	53	52	27	79	44
84557	371	375	18	167	121	172	189	68	429	144
128869	104	192	25	89	101	59	68	23	157	82
105372599	0	1	0	0	0	0	0	0	1	0
58476	107	244	14	82	154	103	212	54	84	118
23054	362	536	147	313	418	258	310	153	510	329
128872	0	0	0	0	0	0	0	5	0	0
2686	240	563	181	232	199	255	243	161	240	242
55902	668	1318	193	296	264	288	327	105	296	283
2937	287	774	65	193	412	213	220	22	190	208
57644	139	132	36	130	69	83	117	53	142	77
107985393	8	7	0	10	6	4	5	6	7	0
574501	1	4	2	5	4	1	3	3	1	3
100616134	0	0	2	4	3	0	3	0	1	3
26133	2002	3137	577	1259	1203	842	1709	622	1323	1190
111089941	379	388	153	253	267	234	174	73	312	196
55741	250	280	129	160	180	162	156	63	201	158
10544	378	287	28	143	228	120	141	31	256	203
10893	101	165	141	262	100	373	140	165	135	348
101410538	59	187	33	81	66	98	70	60	59	100
3692	1238	1656	217	491	1493	548	400	137	514	560
140846	0	5	0	3	0	7	0	0	0	2
128876	0	0	0	0	0	0	0	0	0	1
55245	293	529	164	269	287	334	281	167	390	287
554250	1	0	0	0	0	0	0	0	2	1
8200	6	0	0	0	0	5	0	0	5	1
100302125	0	2	0	0	6	0	0	0	0	1
11190	882	1498	280	692	543	496	707	210	1245	492
102725201	52	83	9	38	42	60	80	20	64	26
140873	4	0	0	3	0	0	7	4	2	0
51614	1508	3048	788	952	1477	1082	1205	612	869	962
80307	1414	3061	38	654	486	83	148	7	486	165
6676	380	905	153	98	108	79	66	105	104	79
8904	1080	1942	187	758	573	476	910	248	973	445
10137	570	1142	166	493	622	339	393	129	675	452
9054	155	245	63	100	105	80	101	35	138	90
140823	67	85	14	26	92	24	26	4	9	24
9584	4193	7728	3729	3267	2290	3765	3728	2493	8539	3791
51230	839	2136	289	498	684	488	729	148	1334	508
51282	356	536	95	202	226	392	263	106	178	212
140894	6	13	8	8	11	5	8	1	13	11
647979	2949	10071	1065	1707	2553	1972	3068	818	1656	1723
2036	708	1305	209	523	1079	389	463	320	213	365
100130373	53	89	5	35	51	13	21	39	2	18
105372602	16	31	15	10	30	7	14	1	9	13
25980	328	512	126	306	348	225	379	91	331	334
22839	274	416	88	244	228	161	216	196	213	224
101926987	1	26	0	25	6	11	22	4	28	12
10398	586	1150	47	408	792	305	773	56	387	482
60436	263	439	60	224	203	193	190	83	348	230
100527943	129	192	25	84	160	65	90	15	133	73
107985397	0	6	0	6	0	0	0	0	6	0
55969	158	266	17	71	179	99	90	12	109	62
84174	279	37	5	243	49	41	325	0	290	85
57446	308	364	144	233	233	143	272	131	430	257
79980	82	187	5	71	76	30	64	10	135	46
140710	1902	1529	456	1329	1128	1457	2158	458	1476	1205
140711	110	71	11	93	54	59	69	5	104	49
25939	1293	462	371	1509	815	919	768	284	1711	1297
5933	403	592	208	245	166	258	143	63	769	200
140699	201	188	90	86	141	106	93	88	122	120
6185	1255	1427	523	633	1010	715	601	394	938	875
2691	0	0	0	0	0	0	0	0	0	0
63905	115	357	39	144	260	82	191	86	113	135
105372606	0	0	0	0	0	0	2	0	2	0
6714	1344	3051	386	1063	1505	774	937	420	480	857
10904	334	997	92	235	320	176	198	80	379	173
4826	85	208	16	56	47	44	57	10	65	27
105372608	0	0	0	0	0	0	0	0	0	0
100861522	0	0	0	0	0	0	0	0	0	0
100287792	0	5	0	0	0	0	0	0	0	0
105372609	0	0	0	0	0	0	0	0	0	0
56259	191	274	45	157	271	135	174	41	220	140
128434	247	599	28	80	312	58	84	9	24	31
9675	136	276	86	110	184	67	98	71	161	98
58490	561	1329	200	550	615	392	519	190	891	494
7052	7607	2933	470	4851	7773	1691	5430	136	1875	2261
107987281	81	50	0	21	111	15	17	0	27	7
85449	703	102	70	520	342	323	756	23	392	397
149684	0	0	0	1	6	0	0	0	2	0
671	25	0	0	2	16	0	0	0	10	2
3929	91	0	0	4	13	0	3	0	32	7
388796	86	214	13	59	61	15	65	16	65	34
26776	18	28	0	5	15	9	0	2	15	1
26777	19	26	0	1	5	12	0	0	12	1
677839	17	48	4	8	11	7	6	0	2	7
677840	5	9	8	1	0	14	8	0	0	0
128439	40	81	38	42	61	55	54	10	45	49
677821	11	10	0	2	11	0	0	0	1	1
677837	4	12	0	4	3	4	6	0	3	7
57148	318	581	142	261	398	187	300	123	477	266
100616190	0	0	0	0	0	0	4	0	0	0
149685	0	0	0	0	0	0	0	0	0	0
343578	82	0	0	0	120	1	0	3	0	1
140679	0	0	0	0	0	0	0	0	0	0
79913	50	127	32	54	36	44	95	20	75	30
26051	1261	104	83	460	296	161	692	68	1886	183
81610	52	134	0	13	29	23	22	0	26	6
60625	236	386	98	197	183	145	268	108	256	217
107985448	11	0	0	0	0	0	0	0	2	1
339568	0	0	0	0	0	0	0	0	0	0
102724950	0	0	0	0	0	0	0	0	0	0
105372614	15	1	0	1	0	0	7	0	0	2
105372613	0	2	0	0	1	0	0	0	0	0
100505663	0	0	0	0	0	0	0	0	0	0
105372616	0	0	0	0	0	0	0	0	0	0
105372617	0	0	0	0	0	0	0	0	4	0
105372618	0	17	0	1	2	0	0	0	1	0
107985446	0	20	0	3	4	0	9	0	0	1
102724968	3	130	0	6	12	0	0	0	9	2
107985435	3	92	0	4	1	0	0	0	2	9
105372620	0	0	0	0	0	0	0	0	0	2
9935	314	514	51	341	216	371	251	28	219	409
101927098	0	5	0	7	0	0	0	0	1	0
109623474	0	0	0	0	0	0	0	0	0	0
100128988	0	3	0	0	0	0	0	0	0	0
105372621	3	0	0	1	0	0	0	0	0	2
7150	326	560	230	216	423	225	262	98	467	212
101927117	165	295	128	83	132	99	133	48	200	95
5335	1123	1168	198	892	598	620	979	143	1211	702
102466912	0	0	0	0	2	0	0	2	3	2
23051	247	586	123	167	223	179	553	183	269	307
64900	542	2031	280	371	306	435	529	243	182	387
90187	28	70	20	23	22	47	159	19	28	47
84181	1783	3850	1008	1478	1620	1436	1275	680	3600	1979
101927182	3	1	0	3	11	3	2	3	3	3
105372622	0	0	0	0	0	0	0	0	0	0
11122	94	9	12	82	40	69	33	13	194	74
105372624	0	0	0	2	0	0	8	0	3	2
101927159	0	0	0	0	0	0	0	0	0	0
105372623	0	0	0	0	0	0	0	0	1	0
101927138	0	0	0	1	0	0	0	0	2	0
